,index,artist,gender,age,type,country,city_1,district_1,city_2,district_2,city_3,district_3
1850,1850,Ceg,,0,,,,,,,,
1851,1851,The xx,mixed,15,group,GB,n/a,n/a,n/a,n/a,,
1852,1852,Tiago Mac,,0,,,,,,,,
1853,1853,Lord,mixed,48,group,HU,n/a,n/a,Szombathely,n/a,,
1854,1854,Mykola Dmytrovych Leontovych,male,43,person,UA,n/a,n/a,Monastyrok,n/a,Tulchyn,n/a
1855,1855,Fynn Kliemann,male,32,person,DE,n/a,n/a,Zeven,n/a,,
1856,1856,Lenin Ramírez,male,0,person,MX,n/a,n/a,n/a,n/a,,
1857,1857,Louane,female,23,person,FR,n/a,n/a,Hénin-Beaumont,n/a,,
1858,1858,MC Loma e As Gêmeas Lacração,mixed,2,group,BR,n/a,n/a,Jaboatão dos Guararapes,n/a,,
1859,1859,Andreas Bourani,male,36,person,DE,n/a,n/a,Augsburg,n/a,,
1860,1860,47ter,mixed,0,group,FR,n/a,n/a,,,,
1861,1861,Alia Bhatt,female,27,person,,,,n/a,n/a,,
1862,1862,CVBZ,,0,,,,,,,,
1863,1863,Białas,,0,,PL,n/a,n/a,,,,
1864,1864,Christina Perri,female,33,person,US,n/a,n/a,Philadelphia,n/a,,
1865,1865,Scarlet Pleasure,mixed,7,group,DK,n/a,n/a,Gentofte,n/a,,
1866,1866,Guru Randhawa,male,28,person,IN,n/a,n/a,n/a,n/a,,
1867,1867,Olivia Rodrigo,female,17,person,US,n/a,n/a,Temecula,n/a,,
1868,1868,Marian Hill,mixed,7,group,US,n/a,n/a,Philadelphia,n/a,,
1869,1869,Azzi Memo,,0,,,,,,,,
1870,1870,Mr.Children,mixed,31,group,JP,n/a,n/a,Shibuya,n/a,,
1871,1871,Thiaguinho,male,37,person,BR,n/a,n/a,Presidente Prudente,n/a,,
1872,1872,Ude Af Kontrol,mixed,6,group,DK,n/a,n/a,,,,
1873,1873,Smith & Thell,mixed,0,group,SE,n/a,n/a,,,,
1874,1874,Keith Urban,male,52,person,AU,n/a,n/a,Whangarei,n/a,,
1875,1875,Ronghao Li,male,35,person,CN,n/a,n/a,Bengbu,n/a,,
1876,1876,Negra Li,female,40,person,BR,n/a,n/a,São Paulo,n/a,,
1877,1877,Parokya Ni Edgar,mixed,27,group,PH,n/a,n/a,n/a,n/a,,
1878,1878,MOMOLAND,mixed,3,group,KR,n/a,n/a,Seoul,n/a,,
1879,1879,Rashid,male,32,person,BR,n/a,n/a,São Paulo,n/a,,
1880,1880,DTF,,0,,,,,,,,
1881,1881,"Osmani Garcia ""La Voz""",male,0,person,CU,n/a,n/a,,,,
1882,1882,Agnes,female,32,person,SE,n/a,n/a,n/a,n/a,,
1883,1883,Ana Cañas,female,39,person,BR,n/a,n/a,São Paulo,n/a,,
1884,1884,Parineeti Chopra,male,0,person,,,,,,,
1885,1885,SXTN,mixed,6,group,DE,n/a,n/a,n/a,Kreuzberg,,
1886,1886,Bosh,mixed,0,group,,,,,,,
1887,1887,KREAM,mixed,0,group,NO,n/a,n/a,,,,
1888,1888,Topo La Maskara,male,33,person,DO,n/a,n/a,n/a,n/a,,
1889,1889,Tiziano Ferro,male,40,person,IT,n/a,n/a,n/a,n/a,,
1890,1890,ARAM Mafia,male,49,person,BE,n/a,n/a,,,,
1891,1891,Henri Rene & His Orchestra,mixed,0,group,US,n/a,n/a,,,,
1892,1892,高爾宣 OSN,male,23,person,TW,n/a,n/a,Taipei,n/a,,
1893,1893,Bruno Cardoso,male,0,person,,Lisbon,n/a,Lisbon,n/a,,
1894,1894,Mc Nando Dk,male,0,person,BR,n/a,n/a,,,,
1895,1895,Bryan Mg,mixed,0,group,,,,,,,
1896,1896,Carl Brave x Franco 126,,0,,,,,,,,
1897,1897,Knox Fortune,,0,,,Chicago,n/a,,,,
1898,1898,Rochak Kohli,male,0,person,IN,n/a,n/a,,,,
1899,1899,3D,male,55,person,GB,n/a,n/a,Bristol,n/a,,
1900,1900,Elderbrook,male,0,person,GB,n/a,n/a,London,n/a,,
1901,1901,Bramsito,,0,,,,,,,,
1902,1902,Hanin Dhiya,female,19,person,ID,n/a,n/a,n/a,n/a,,
1903,1903,Contra,mixed,0,group,US,n/a,n/a,,,,
1904,1904,Quinn XCII,male,28,person,US,n/a,n/a,n/a,n/a,,
1905,1905,Ufuk Beydemir,,0,,,,,,,,
1906,1906,A-Mei Chang,female,47,person,TW,n/a,n/a,Beinan,n/a,,
1907,1907,18 Karat,male,0,person,DE,n/a,n/a,,,,
1908,1908,K.I.Z,mixed,15,group,,Berlin,n/a,Berlin,n/a,,
1909,1909,Bruce Springsteen,male,70,person,US,n/a,n/a,Long Branch,n/a,,
1910,1910,Takeoff,male,26,person,,Atlanta,n/a,Lawrenceville,n/a,,
1911,1911,Simge,female,38,person,,Istanbul,n/a,Istanbul,n/a,,
1912,1912,Ten 2 Five,mixed,0,group,,,,,,,
1913,1913,SEUNGRI,male,29,person,KR,n/a,n/a,n/a,Gwangsan District,,
1914,1914,Chelsea Cutler,female,23,person,,,,Westport,n/a,,
1915,1915,Didá Banda Feminina,mixed,27,group,,Salvador,n/a,Salvador,n/a,,
1916,1916,Asme,mixed,0,group,SE,n/a,n/a,n/a,Hammarkullen,,
1917,1917,Ringnes-Ronny,,0,,,,,n/a,n/a,,
1918,1918,Cadet,mixed,0,group,US,n/a,n/a,,,,
1919,1919,Black Coffee,male,44,person,ZA,n/a,n/a,Durban,n/a,,
1920,1920,Baby Keem,,0,,,,,,,,
1921,1921,Guzior,,0,,,,,,,,
1922,1922,Emrah Karaduman,male,27,person,TR,n/a,n/a,Samsun,n/a,,
1923,1923,Seven Kayne,male,20,person,,Buenos Aires,n/a,,,,
1924,1924,Arrow Benjamin,male,0,person,,,,,,,
1925,1925,A-Lin,female,36,person,TW,n/a,n/a,Kaohsiung,n/a,,
1926,1926,Paky,,0,,,,,,,,
1927,1927,Stevie Wonder,male,70,person,US,n/a,n/a,Saginaw,n/a,,
1928,1928,Nash,mixed,0,group,,,,,,,
1929,1929,Mano Arriba,mixed,0,group,,,,,,,
1930,1930,Magnus Haven,mixed,24,group,GB,n/a,n/a,Penzance,n/a,Manchester,n/a
1931,1931,Nick Waterhouse,male,34,person,US,n/a,n/a,Santa Ana,n/a,,
1932,1932,MOTi,male,0,person,NL,n/a,n/a,,,,
1933,1933,Ashley O,female,0,person,US,n/a,n/a,,,,
1934,1934,Julie Anne San Jose,female,26,person,PH,n/a,n/a,n/a,n/a,,
1935,1935,Victoria Monét,female,27,person,US,n/a,n/a,n/a,n/a,,
1936,1936,Sabina Ddumba,female,26,person,SE,n/a,n/a,Stockholm,n/a,,
1937,1937,Liz Gillies,female,27,person,US,n/a,n/a,Haworth,n/a,,
1938,1938,Chris Willis,male,51,person,US,n/a,n/a,Dayton,n/a,,
1939,1939,Monita Tahalea,female,33,person,ID,n/a,n/a,,,,
1940,1940,Dappy,male,33,person,GB,n/a,n/a,,,,
1941,1941,Gettomasa,male,0,person,,Jyväskylä,n/a,,,,
1942,1942,Mares,mixed,12,group,ES,n/a,n/a,n/a,n/a,,
1943,1943,(G)I-DLE,mixed,2,group,KR,n/a,n/a,Seoul,n/a,,
1944,1944,Marcelo Falcão,male,47,person,BR,n/a,n/a,Rio de Janeiro,n/a,,
1945,1945,Eraserheads,mixed,31,group,PH,n/a,n/a,,,,
1946,1946,Dustin Lynch,male,35,person,US,n/a,n/a,Tullahoma,n/a,,
1947,1947,The Juans,mixed,0,group,PH,n/a,n/a,n/a,n/a,,
1948,1948,Don Miguelo,male,0,person,DO,n/a,n/a,,,,
1949,1949,Vesala,male,54,person,FI,n/a,n/a,n/a,n/a,,
1950,1950,La Beriso,mixed,22,group,AR,n/a,n/a,Avellaneda,n/a,,
1951,1951,Gia Koka,female,0,person,,,,n/a,n/a,,
1952,1952,Ariel Camacho y Los Plebes Del Rancho,mixed,0,group,MX,n/a,n/a,,,,
1953,1953,Jandro,,0,,,,,,,,
1954,1954,Birdy,female,24,person,GB,n/a,n/a,Lymington,n/a,,
1955,1955,Mawar De Jongh,male,0,person,NL,n/a,n/a,,,,
1956,1956,Lil Durk,male,27,person,US,n/a,n/a,Chicago,n/a,,
1957,1957,Play-N-Skillz,mixed,17,group,US,n/a,n/a,Irving,n/a,,
1958,1958,Bilal Sonses,male,0,person,TR,n/a,n/a,,,,
1959,1959,Aspova,male,0,person,TR,n/a,n/a,,,,
1960,1960,Froid,mixed,0,group,,,,,,,
1961,1961,Vicetone,mixed,0,group,,Groningen,n/a,,,,
1962,1962,Buray,male,36,person,TR,n/a,n/a,,,,
1963,1963,Yannc,,0,,PR,n/a,n/a,,,,
1964,1964,Arkano,male,0,person,ES,n/a,n/a,,,,
1965,1965,Tony Igy,male,35,person,RU,n/a,n/a,Kamensk-Shakhtinsky,n/a,,
1966,1966,Mc Kevin,male,0,person,BR,n/a,n/a,,,,
1967,1967,Emeli Sandé,female,33,person,GB,n/a,n/a,Sunderland,n/a,,
1968,1968,HEDEGAARD,male,32,person,DK,n/a,n/a,Randers,n/a,,
1969,1969,Yung Hurn,male,0,person,AT,n/a,n/a,,,,
1970,1970,La Nueva Escuela,mixed,0,group,,,,,,,
1971,1971,Blonde,mixed,7,group,GB,n/a,n/a,,,,
1972,1972,Saia Rodada,mixed,19,group,BR,n/a,n/a,n/a,n/a,,
1973,1973,Laniia,female,0,person,,,,,,,
1974,1974,The Puppini Sisters,mixed,16,group,GB,n/a,n/a,,,,
1975,1975,KALUMA,,0,,,,,,,,
1976,1976,Guapdad 4000,male,28,person,,,,Oakland,n/a,,
1977,1977,César Mc,male,0,person,DE,n/a,n/a,,,,
1978,1978,Vytinho NG,mixed,0,group,JP,n/a,n/a,,,,
1979,1979,MC Bianca,female,71,person,DE,n/a,n/a,Obertshausen,n/a,,
1980,1980,Albin Johnsén,male,31,person,SE,n/a,n/a,n/a,n/a,,
1981,1981,Endor,,0,,,,,,,,
1982,1982,Georgia Ku,female,28,person,US,n/a,n/a,n/a,n/a,,
1983,1983,SPITZ,mixed,33,group,JP,n/a,n/a,n/a,n/a,,
1984,1984,Tony Bennett,male,94,person,US,n/a,n/a,Astoria,n/a,,
1985,1985,Fricky,,0,,,,,,,,
1986,1986,Dierks Bentley,male,44,person,US,n/a,n/a,Phoenix,n/a,,
1987,1987,Captain Cuts,mixed,0,group,,Los Angeles,n/a,,,,
1988,1988,Eva,mixed,0,group,,,,,,,
1989,1989,Sav'o,,0,,,,,,,,
1990,1990,Mäkki,male,0,person,FI,n/a,n/a,n/a,n/a,,
1991,1991,Vanessa Hudgens,female,31,person,US,n/a,n/a,Salinas,n/a,,
1992,1992,RedOne,male,48,person,SE,n/a,n/a,Tétouan,n/a,,
1993,1993,Ugly God,male,0,person,US,n/a,n/a,,,,
1994,1994,Solange Almeida,female,45,person,BR,n/a,n/a,n/a,n/a,,
1995,1995,Darlene Love,female,79,person,US,n/a,n/a,Los Angeles,n/a,,
1996,1996,Jnske,,0,,,,,,,,
1997,1997,Yuri Dope,female,56,person,MX,n/a,n/a,Veracruz,n/a,,
1998,1998,Bullet D,male,0,person,PH,n/a,n/a,,,,
1999,1999,KALEO,mixed,7,group,IS,n/a,n/a,Mosfellsbær,n/a,,
2000,2000,Alexander Tidebrink,male,0,person,,,,,,,
2001,2001,VÉRITÉ,female,30,person,,New York,n/a,n/a,n/a,,
2002,2002,Feby Putri,female,0,person,ID,n/a,n/a,,,,
2003,2003,Molo,mixed,4,group,DK,n/a,n/a,n/a,n/a,,
2004,2004,Río Roma,mixed,0,group,MX,n/a,n/a,,,,
2005,2005,SUGA,,0,,,,,,,,
2006,2006,LaLa Hsu,female,35,person,TW,n/a,n/a,n/a,n/a,,
2007,2007,SSIO,male,31,person,DE,n/a,n/a,Bonn,n/a,,
2008,2008,Ruel,male,17,person,AU,n/a,n/a,n/a,Isleworth,,
2009,2009,Virgoun,,33,,,,,Bekasi,n/a,,
2010,2010,Venerus,male,28,person,IT,n/a,n/a,Milan,n/a,,
2011,2011,Gabby Barrett,female,20,person,US,n/a,n/a,Munhall,n/a,,
2012,2012,KSHMR,male,0,person,US,n/a,n/a,n/a,n/a,,
2013,2013,Beteo,male,0,person,PL,n/a,n/a,,,,
2014,2014,Caza,male,28,person,NL,n/a,n/a,,,,
2015,2015,Caroliina,female,0,person,FR,n/a,n/a,,,,
2016,2016,Hkeem,male,23,person,,Oslo,n/a,Oslo,n/a,,
2017,2017,Hava,female,0,person,,,,,,,
2018,2018,The Goo Goo Dolls,mixed,34,group,US,n/a,n/a,Buffalo,n/a,,
2019,2019,Buddy,male,22,person,US,n/a,n/a,Lubbock,n/a,Grant Township,n/a
2020,2020,Ada Band,mixed,24,group,ID,n/a,n/a,n/a,n/a,,
2021,2021,Los Fabulosos Cadillacs,mixed,35,group,AR,n/a,n/a,Buenos Aires,n/a,,
2022,2022,James Hype,male,31,person,GB,n/a,n/a,,,,
2023,2023,ATYPISK,,0,,,,,,,,
2024,2024,Arif,,0,,NO,n/a,n/a,,,,
2025,2025,The Avener,male,33,person,FR,n/a,n/a,Nice,n/a,,
2026,2026,Gentleman,male,45,person,DE,n/a,n/a,Osnabrück,n/a,,
2027,2027,Towkio,male,0,person,US,n/a,n/a,,,,
2028,2028,Yeng Constantino,female,31,person,PH,n/a,n/a,n/a,n/a,,
2029,2029,Natos y Waor,mixed,0,group,ES,n/a,n/a,,,,
2030,2030,JUL,male,30,person,FR,n/a,n/a,Marseille,n/a,,
2031,2031,Morad,male,0,person,FR,n/a,n/a,,,,
2032,2032,Bhaskar,,0,,,,,,,,
2033,2033,Conkarah,,0,,,,,,,,
2034,2034,LVNDSCAPE,male,0,person,NL,n/a,n/a,,,,
2035,2035,Darshan Raval,male,0,person,IN,n/a,n/a,,,,
2036,2036,BK,male,0,person,GB,n/a,n/a,,,,
2037,2037,DnoteOnDaBeat,,0,,,,,,,,
2038,2038,Luiz Lins,male,75,person,BR,n/a,n/a,Rio de Janeiro,n/a,,
2039,2039,Kayua,,0,,,,,,,,
2040,2040,Diomedes Chinaski,male,0,person,BR,n/a,n/a,,,,
2041,2041,Sachin-Jigar,,0,,,n/a,n/a,,,,
2042,2042,Vishal-Shekhar,mixed,0,group,IN,n/a,n/a,,,,
2043,2043,Elefante,mixed,0,group,MX,n/a,n/a,,,,
2044,2044,Aden x Asme,mixed,0,group,SE,n/a,n/a,n/a,Hammarkullen,,
2045,2045,Dame 5,male,30,person,,Salzburg,n/a,Salzburg,n/a,,
2046,2046,99 Souls,mixed,0,group,,,,,,,
2047,2047,CLMD,male,0,person,,Los Angeles,n/a,,,,
2048,2048,ABREU,female,30,person,FI,n/a,n/a,Vantaa,n/a,,
2049,2049,42 Dugg,,0,,,,,,,,
2050,2050,Moon Taxi,mixed,14,group,US,n/a,n/a,Vestavia Hills,n/a,,
2051,2051,j mena,female,33,person,AR,n/a,n/a,Buenos Aires,n/a,,
2052,2052,Therapie TAXI,mixed,4,group,,Paris,n/a,Paris,n/a,,
2053,2053,Side Baby,mixed,23,group,,,,,,,
2054,2054,Dani Fernández,male,28,person,ES,n/a,n/a,n/a,n/a,,
2055,2055,Os Cretinos,mixed,6,group,,,,n/a,n/a,,
2056,2056,Melissa,female,58,person,,n/a,n/a,n/a,n/a,,
2057,2057,Dj Gabriel do Borel,male,25,person,,Rio de Janeiro,n/a,Rio de Janeiro,n/a,,
2058,2058,Janine Teñoso,female,0,person,PH,n/a,n/a,n/a,n/a,,
2059,2059,Gunna,male,27,person,US,n/a,n/a,College Park,n/a,,
2060,2060,Arbise González,male,0,person,,,,,,,
2061,2061,CMC$,mixed,0,group,HU,n/a,n/a,,,,
2062,2062,Kamferdrops,female,27,person,NO,n/a,n/a,Oslo,n/a,,
2063,2063,Bro,male,28,person,PL,n/a,n/a,Warsaw,n/a,,
2064,2064,C ARMA,male,35,person,,,,,,,
2065,2065,Beginner,mixed,29,group,DE,n/a,n/a,Hamburg,n/a,,
2066,2066,Senex,mixed,0,group,PL,n/a,n/a,,,,
2067,2067,Tim McGraw,male,53,person,US,n/a,n/a,Delhi,n/a,,
2068,2068,Mateus Carrilho,male,0,person,BR,n/a,n/a,,,,
2069,2069,Daniel Padilla,male,25,person,PH,n/a,n/a,Manila,n/a,,
2070,2070,Duman,mixed,21,group,TR,n/a,n/a,,,,
2071,2071,Suspekt,mixed,21,group,,Albertslund,n/a,,,,
2072,2072,Newkid,male,29,person,SE,n/a,n/a,Uddevalla,n/a,,
2073,2073,A$AP Mob,mixed,13,group,US,n/a,n/a,n/a,Harlem,,
2074,2074,Yura Yunita,female,29,person,ID,n/a,n/a,Bandung,n/a,,
2075,2075,Jebroer,male,0,person,NL,n/a,n/a,,,,
2076,2076,Nil Moliner,male,27,person,ES,n/a,n/a,n/a,n/a,,
2077,2077,iann dior,male,22,person,US,n/a,n/a,Arecibo,n/a,,
2078,2078,Kelli-Leigh,female,35,person,,London,n/a,London,n/a,,
2079,2079,Marvin Gaye,male,45,person,US,n/a,n/a,n/a,n/a,Los Angeles,n/a
2080,2080,The Pussycat Dolls,mixed,17,group,US,n/a,n/a,Los Angeles,n/a,,
2081,2081,Lucho SSJ,male,18,person,AR,n/a,n/a,Buenos Aires,n/a,,
2082,2082,Tino Martin,male,36,person,NL,n/a,n/a,n/a,n/a,,
2083,2083,Mora,,0,,,,,,,,
2084,2084,Phlake,mixed,0,group,DK,n/a,n/a,,,,
2085,2085,Spekti,male,0,person,FI,n/a,n/a,,,,
2086,2086,Maki,,0,,JP,n/a,n/a,,,,
2087,2087,Polycat,female,0,person,GR,n/a,n/a,,,,
2088,2088,Felipe Peláez,male,44,person,CO,n/a,n/a,Maracaibo,n/a,,
2089,2089,Tony Effe,male,0,person,IT,n/a,n/a,,,,
2090,2090,SOB X RBE,mixed,5,group,US,n/a,n/a,Vallejo,n/a,,
2091,2091,Francesco Gabbani,male,37,person,IT,n/a,n/a,n/a,n/a,,
2092,2092,Sleiman,male,0,person,DK,n/a,n/a,,,,
2093,2093,The Blockparty,,0,,,,,,,,
2094,2094,Quentin40,male,25,person,,Rome,n/a,Rome,n/a,,
2095,2095,Banda Neira,mixed,8,group,ID,n/a,n/a,Bandung,n/a,n/a,n/a
2096,2096,Philip George,male,27,person,,Nottingham,n/a,,,,
2097,2097,Lee Brice,male,40,person,US,n/a,n/a,,,,
2098,2098,Jozo,male,0,person,,,,,,,
2099,2099,HY,mixed,20,group,JP,n/a,n/a,Okinawa,n/a,,
2100,2100,Viktor Sheen,,0,,,,,,,,
2101,2101,Sinsinati,mixed,0,group,,,,,,,
2102,2102,WSTRN,mixed,6,group,GB,n/a,n/a,,,,
2103,2103,Alessio La Profunda Melodia,male,0,person,,,,,,,
2104,2104,Obie Wanshot,male,0,person,GB,n/a,n/a,,,,
2105,2105,Inspector,mixed,24,group,MX,n/a,n/a,Monterrey,n/a,,
2106,2106,Mike Williams,male,23,person,,n/a,n/a,n/a,n/a,,
2107,2107,Lauri Tähkä,male,46,person,FI,n/a,n/a,Vaasa,n/a,,
2108,2108,Kunto Aji,male,33,person,ID,n/a,n/a,Yogyakarta,n/a,,
2109,2109,Atif Aslam,male,37,person,PK,n/a,n/a,,,,
2110,2110,Payal Dev,,0,,,,,,,,
2111,2111,DJ Fle,male,0,person,JP,n/a,n/a,,,,
2112,2112,Kelly Badon,male,0,person,PH,n/a,n/a,n/a,n/a,,
2113,2113,MiC LOWRY,mixed,0,group,,Liverpool,n/a,Liverpool,n/a,,
2114,2114,Jay Sean,male,39,person,GB,n/a,n/a,,,,
2115,2115,Juanfran,,0,,,,,,,,
2116,2116,Dewa 19,mixed,34,group,ID,n/a,n/a,Surabaya,n/a,n/a,n/a
2117,2117,Ylvis,mixed,19,group,NO,n/a,n/a,,,,
2118,2118,Nina,female,70,person,US,n/a,n/a,Tryon,n/a,Carry-le-Rouet,n/a
2119,2119,Big Scythe,mixed,26,group,DE,n/a,n/a,,,,
2120,2120,Haftbefehl,male,34,person,DE,n/a,n/a,Offenbach am Main,n/a,,
2121,2121,Cezinando,male,0,person,NO,n/a,n/a,,,,
2122,2122,Frenetik&Orang3,,9,,,,,,,,
2123,2123,The Rubens,mixed,9,group,,n/a,n/a,n/a,n/a,,
2124,2124,OutKast,mixed,29,group,US,n/a,n/a,East Point,n/a,,
2125,2125,Jamaika,male,0,person,DK,n/a,n/a,,,,
2126,2126,Sasha Sloan,female,25,person,US,n/a,n/a,Boston,n/a,,
2127,2127,Chris Viz,,0,,ID,n/a,n/a,,,,
2128,2128,Young Vene,mixed,17,group,FI,n/a,n/a,,,,
2129,2129,Stanaj,male,0,person,,,,,,,
2130,2130,GReeeeN,mixed,13,group,JP,n/a,n/a,,,,
2131,2131,Seinabo Sey,female,29,person,SE,n/a,n/a,Stockholm,n/a,,
2132,2132,Death Stranding: Timefall,,0,,,,,,,,
2133,2133,No Te Va Gustar,mixed,26,group,UY,n/a,n/a,Montevideo,n/a,,
2134,2134,Reese LAFLARE,male,32,person,US,n/a,n/a,Atlanta,n/a,,
2135,2135,ARASHI,mixed,22,group,US,n/a,n/a,,,,
2136,2136,Guns N' Roses,mixed,35,group,US,n/a,n/a,Los Angeles,n/a,,
2137,2137,Kaye Cal,male,31,person,PH,n/a,n/a,n/a,n/a,,
2138,2138,Vassy,female,17,person,,n/a,n/a,,,,
2139,2139,Los Auténticos Decadentes,mixed,34,group,AR,n/a,n/a,,,,
2140,2140,INNA,female,33,person,RO,n/a,n/a,n/a,n/a,,
2141,2141,ヨルシカ,mixed,3,group,JP,n/a,n/a,n/a,n/a,,
2142,2142,Vanessa Paradis,female,47,person,FR,n/a,n/a,Saint-Maur-des-Fossés,n/a,,
2143,2143,Sky,mixed,41,group,GB,n/a,n/a,London,n/a,,
2144,2144,Plutónio,mixed,18,group,PT,n/a,n/a,,,,
2145,2145,Os Barões Da Pisadinha,mixed,0,group,CV,n/a,n/a,,,,
2146,2146,Ati242,,0,,,,,,,,
2147,2147,Siboy,,0,,,,,,,,
2148,2148,Game of Thrones,,0,,,,,,,,
2149,2149,Daniela Darcourt,female,0,person,PE,n/a,n/a,,,,
2150,2150,John De Sohn,male,35,person,SE,n/a,n/a,Ystad,n/a,,
2151,2151,Mahen,male,74,person,,,,,,,
2152,2152,Montaigne,female,24,person,AU,n/a,n/a,Sydney,n/a,,
2153,2153,Eypio,male,37,person,TR,n/a,n/a,n/a,n/a,,
2154,2154,Xiara,female,0,person,DE,n/a,n/a,,,,
2155,2155,Jok'air,,0,,,,,,,,
2156,2156,Chloe Angelides,female,28,person,US,n/a,n/a,Reston,n/a,,
2157,2157,Jenni Vartiainen,female,37,person,FI,n/a,n/a,Kuopio,n/a,,
2158,2158,Kendji Girac,male,24,person,FR,n/a,n/a,Périgueux,n/a,,
2159,2159,Timmy Trumpet,male,38,person,AU,n/a,n/a,Sydney,n/a,,
2160,2160,Mc Th,male,26,person,BR,n/a,n/a,Duque de Caxias,n/a,,
2161,2161,La Quinta Estacion,mixed,20,group,ES,n/a,n/a,Madrid,n/a,,
2162,2162,Tom Thum,male,0,person,,,,,,,
2163,2163,MC Gustta,,0,,,,,,,,
2164,2164,MC DG,,0,,,,,,,,
2165,2165,AriBeatz,male,25,person,DE,n/a,n/a,,,,
2166,2166,Marcianos Crew,male,0,person,AR,n/a,n/a,,,,
2167,2167,Dillon Francis,male,32,person,US,n/a,n/a,Los Angeles,n/a,,
2168,2168,Darren Espanto,male,19,person,PH,n/a,n/a,Calgary,n/a,,
2169,2169,Max Gazzé,male,53,person,IT,n/a,n/a,,,,
2170,2170,Ir Sais,mixed,17,group,,,,,,,
2171,2171,Garry Sandhu,male,0,person,,,,,,,
2172,2172,Feride Hilal Akın,female,0,person,TR,n/a,n/a,,,,
2173,2173,Armada,mixed,0,group,ID,n/a,n/a,,,,
2174,2174,Ms Nina,,0,,,,,,,,
2175,2175,Fito y Fitipaldis,mixed,22,group,ES,n/a,n/a,Bilbao,n/a,,
2176,2176,Young Cister,male,74,person,CA,n/a,n/a,Toronto,n/a,,
2177,2177,Oğuzhan Koç,male,35,person,TR,n/a,n/a,n/a,n/a,,
2178,2178,Lulu Santos,male,67,person,BR,n/a,n/a,Rio de Janeiro,n/a,,
2179,2179,Mez,male,30,person,US,n/a,n/a,Fort Campbell,n/a,,
2180,2180,Ciro y los Persas,mixed,11,group,AR,n/a,n/a,,,,
2181,2181,Beauty Brain,mixed,0,group,,,,,,,
2182,2182,Jesús Reik,mixed,17,group,MX,n/a,n/a,Mexicali,n/a,,
2183,2183,Akhil,male,0,person,IN,n/a,n/a,,,,
2184,2184,Shreya Ghoshal,female,36,person,IN,n/a,n/a,,,,
2185,2185,Sarius,male,0,person,,Częstochowa,n/a,,,,
2186,2186,Aaron Carter,male,32,person,US,n/a,n/a,Tampa,n/a,,
2187,2187,Yade Lauren,female,21,person,NL,n/a,n/a,,,,
2188,2188,Amaia,,0,,,,,,,,
2189,2189,SAMY,male,0,person,DE,n/a,n/a,,,,
2190,2190,Isyana Sarasvati,female,27,person,ID,n/a,n/a,Bandung,n/a,,
2191,2191,Paluch,male,35,person,PL,n/a,n/a,,,,
2192,2192,Hugo & Guilherme,mixed,0,group,BR,n/a,n/a,,,,
2193,2193,India Martinez,female,34,person,ES,n/a,n/a,Córdoba,n/a,,
2194,2194,MCs Thin e Alexandre,,0,,BR,n/a,n/a,,,,
2195,2195,League of Legends,mixed,0,group,US,n/a,n/a,,,,
2196,2196,DJ 2F,,0,,,,,,,,
2197,2197,State of Sound,mixed,0,group,,,,,,,
2198,2198,Fleur East,female,32,person,GB,n/a,n/a,n/a,Walthamstow,,
2199,2199,Nas,male,46,person,,n/a,Queensbridge,n/a,Brooklyn,,
2200,2200,DJ Fresh,male,43,person,GB,n/a,n/a,,,,
2201,2201,Sick Luke,male,0,person,IT,n/a,n/a,,,,
2202,2202,Lifehouse,mixed,24,group,US,n/a,n/a,Los Angeles,n/a,,
2203,2203,MC Guime,male,37,person,BR,n/a,n/a,Osasco,n/a,,
2204,2204,Niack,male,0,person,,,,,,,
2205,2205,Mert Şenel,male,25,person,TR,n/a,n/a,n/a,n/a,,
2206,2206,Roope Salminen & Koirat,mixed,10,group,FI,n/a,n/a,,,,
2207,2207,TIPPA,male,0,person,FI,n/a,n/a,,,,
2208,2208,Pinguini Tattici Nucleari,mixed,10,group,IT,n/a,n/a,n/a,n/a,,
2209,2209,Kamaiyah,female,28,person,,Oakland,n/a,Oakland,n/a,,
2210,2210,Estopa,mixed,21,group,ES,n/a,n/a,n/a,n/a,,
2211,2211,Jérémie Tuil,male,0,person,,,,,,,
2212,2212,John C,,0,,,,,,,,
2213,2213,Mc Poze do Rodo,,0,,,,,,,,
2214,2214,Kasmir,male,35,person,FI,n/a,n/a,Espoo,n/a,,
2215,2215,Canbay & Wolker,male,0,person,BE,n/a,n/a,,,,
2216,2216,Daves The Kid,male,0,person,IT,n/a,n/a,,,,
2217,2217,YL,male,0,person,,,,,,,
2218,2218,John Martin,male,0,person,SE,n/a,n/a,,,,
2219,2219,RAN,mixed,14,group,ID,n/a,n/a,n/a,n/a,,
2220,2220,GAMMAL,mixed,1,group,,,,n/a,n/a,,
2221,2221,Felix Snow,male,0,person,US,n/a,n/a,,,,
2222,2222,Ismo,male,59,person,FI,n/a,n/a,Helsinki,n/a,,
2223,2223,Manuş Baba,,0,,,,,,,,
2224,2224,Natalie Taylor,female,33,person,,,,,,,
2225,2225,Sıla,female,40,person,TR,n/a,n/a,n/a,n/a,,
2226,2226,Gasellit,mixed,0,group,FI,n/a,n/a,,,,
2227,2227,Ñejo,male,45,person,PR,n/a,n/a,,,,
2228,2228,Ex Battalion,mixed,4,group,PH,n/a,n/a,n/a,n/a,,
2229,2229,Ida Paul,female,0,person,FI,n/a,n/a,Espoo,n/a,,
